"id";"name";"date_added";"entity_type_id"
10367;"NEWS RIGHT NOWCuba";"2017-04-24 22:25:56";1
10368;"travel embargo";"2017-04-24 22:25:58";4
10369;"counterfeit sports memorabilia";"2017-04-24 22:25:58";4
10370;"School Nutrition Association";"2017-04-24 22:25:58";8
10371;"Gina McCarthyGina McCarthyTrump";"2017-04-24 22:25:59";2
10372;"FRIDAYThe U.S. Commission on Civil Rights";"2017-04-24 22:25:59";8
10373;"wireless service";"2017-04-24 22:26:00";4
10374;"VP for cyber threat intel MORE";"2017-04-24 22:26:00";3
10375;"social media commentary";"2017-04-24 22:26:06";4
10376;"military prosecutor";"2017-04-24 22:26:06";3
10377;"Evil";"2017-04-24 22:26:06";2
10378;"cheaper and better healthcare";"2017-04-24 22:26:08";4
10379;"alt-media mogul";"2017-04-24 22:26:08";4
10380;"second-term congressman";"2017-04-24 22:26:08";3
10381;"fire marshal";"2017-04-24 22:26:12";3
10382;"marshal";"2017-04-24 22:26:13";3
10383;"Lopez Chavez";"2017-04-24 22:26:13";2
10384;"Doug Perry";"2017-04-24 22:26:13";2
10385;"Glashaus";"2017-04-24 22:26:13";1
10386;"sprinkler systems";"2017-04-24 22:26:14";4
10387;"Unlike Oakland’s Ghost Ship warehouse";"2017-04-24 22:26:15";13
10388;"City fire marshal";"2017-04-24 22:26:15";3
10389;"Oakland warehouse";"2017-04-24 22:26:15";13
10390;"Sony";"2017-04-24 22:26:16";1
10391;"La Bodega Gallery";"2017-04-24 22:26:16";13
10392;"assistant manager";"2017-04-24 22:26:16";3
10393;"Spring";"2017-04-24 22:26:20";7
10394;"FDA’s White Oak Campus";"2017-04-24 22:26:20";13
10395;"Food and Drug Administration’s Center for Tobacco Products";"2017-04-24 22:26:20";8
10396;"applicable energy metric";"2017-04-24 22:26:20";4
10397;"search fee";"2017-04-24 22:26:20";4
10398;"personal assistance services";"2017-04-24 22:26:24";4
10399;"electronic device applications";"2017-04-24 22:26:25";4
10400;"Dodge Neon";"2017-04-24 22:26:37";23
10401;"the El Segundo Herald";"2017-04-24 22:26:37";14
10402;"interior designer";"2017-04-24 22:26:37";3
10403;"Nathaniel";"2017-04-24 22:26:37";2
10404;"Crystal Cathedral";"2017-04-24 22:26:37";13
10405;"Cafe Milan";"2017-04-24 22:26:38";13
10406;"part-time receptionist";"2017-04-24 22:26:38";3
10407;"Palos Verdes";"2017-04-24 22:26:38";7
10408;"Neon";"2017-04-24 22:26:38";23
10409;"Milan";"2017-04-24 22:26:38";7
10410;"Dockweiler State Beach";"2017-04-24 22:26:39";15
10411;"L.A. story";"2017-04-24 22:26:39";10
10412;"El Segundo Herald";"2017-04-24 22:26:39";1
10413;"Chevron station";"2017-04-24 22:26:39";13
10414;"Kimberlee Carter";"2017-04-24 22:26:39";2
10415;"El Segundo Public Library";"2017-04-24 22:26:39";13
10416;"economy car";"2017-04-24 22:26:39";4
10417;"Christmas Eve";"2017-04-24 22:26:40";19
10418;"Roz Templin";"2017-04-24 22:26:40";2
10419;"Lee Sevilla";"2017-04-24 22:26:40";2
10420;"car battery";"2017-04-24 22:26:40";4
10421;"MOTEL 6";"2017-04-24 22:26:41";1
10422;"Rite-Aid";"2017-04-24 22:26:41";1
10423;"Long Beach";"2017-04-24 22:26:41";7
10424;"Mercury Tracer";"2017-04-24 22:26:41";23
10425;"library assistant";"2017-04-24 22:26:42";3
10426;"terrible car accident";"2017-04-24 22:26:42";4
10427;"Robert Bork";"2017-04-24 22:26:50";2
10428;"The Judicial Crisis Network";"2017-04-24 22:26:51";1
10429;"Eisenstadt";"2017-04-24 22:26:52";7
10430;"Brown v. Board of Education";"2017-04-24 22:26:53";8
10431;"Brown v. Board";"2017-04-24 22:26:54";8
10432;"electronics banFCC";"2017-04-24 22:27:06";4
10433;"RIGHT NOW Trump administration";"2017-04-24 22:27:06";8
10434;"online privacy rules";"2017-04-24 22:27:07";4
10435;"advertising practices";"2017-04-24 22:27:11";4
10436;"Free Press";"2017-04-24 22:27:11";14
10437;"multi-component product";"2017-04-24 22:27:15";4
10438;"design rights";"2017-04-24 22:27:16";4
10439;"Paul Berghoff";"2017-04-24 22:27:16";2
10440;"Rick McKenna";"2017-04-24 22:27:17";2
10441;"intellectual property law";"2017-04-24 22:27:17";4
10442;"Samsung";"2017-04-24 22:27:17";1
10443;"patent law";"2017-04-24 22:27:17";4
10444;"end product";"2017-04-24 22:27:18";4
10445;"intellectual property lawyer and head of the design rights group";"2017-04-24 22:27:19";3
10446;"FOLEY & LARDNER LLP";"2017-04-24 22:27:19";1
10447;"Arthur Laffer";"2017-04-24 22:27:23";2
10448;"Prominent supply-side economist";"2017-04-24 22:27:26";3
10449;"Dave Archambault";"2017-04-24 22:27:30";2
10450;"Judiciary Crime and Terrorism Subcommittee";"2017-04-24 22:27:31";8
10451;"energy project";"2017-04-24 22:27:31";4
10452;"Obama Monday";"2017-04-24 22:27:31";2
10453;"impact autonomous vehicle technology";"2017-04-24 22:27:32";25
10454;"office of Head Start";"2017-04-24 22:27:32";8
10455;"transportation system";"2017-04-24 22:27:32";4
10456;"Jack Gerard";"2017-04-24 22:27:32";2
10457;"Rock Sioux";"2017-04-24 22:27:33";1
10458;"impact autonomous vehicle technology";"2017-04-24 22:27:34";4
10459;"House Transportation and Infrastructure Committee";"2017-04-24 22:27:34";8
10460;"American Petroleum Institute";"2017-04-24 22:27:34";8
10461;"clearview energy";"2017-04-24 22:27:34";1
10462;"James R. Clapper";"2017-04-24 22:27:40";2
10463;"Michael D. Cohen";"2017-04-24 22:27:40";2
10464;"paid opposition researcher";"2017-04-24 22:27:40";3
10465;"Democrat Party";"2017-04-24 22:27:40";8
10466;"Christopher Steele";"2017-04-24 22:27:41";2
10467;"gas and oil";"2017-04-24 22:27:41";4
10468;"Michael Morell";"2017-04-24 22:27:41";2
10469;"Aleksej Gubarev";"2017-04-24 22:27:41";2
10470;"nominal adviser";"2017-04-24 22:27:42";3
10471;"energy publication";"2017-04-24 22:27:42";4
10472;"Naval Academy";"2017-04-24 22:27:42";8
10473;"Global Energy Capital";"2017-04-24 22:27:42";1
10474;"ritz carlton";"2017-04-24 22:27:43";1
10475;"energy investor";"2017-04-24 22:27:43";4
10476;"intelligence officer";"2017-04-24 22:27:43";3
10477;"technology";"2017-04-24 22:27:44";4
10478;"Prague";"2017-04-24 22:27:44";7
10479;"energy executives";"2017-04-24 22:27:44";4
10480;"Andre Carson";"2017-04-24 22:27:46";2
10481;"Navy Adm. Michael Rogers";"2017-04-24 22:27:46";2
10482;"Hillary Clinton adviser";"2017-04-24 22:27:46";3
10483;"gas";"2017-04-24 22:27:46";4
10484;"XBT";"2017-04-24 22:27:46";1
10485;"Igor Shuvalov";"2017-04-24 22:27:46";2
10486;"Adam B. Schiff";"2017-04-24 22:27:48";2
10487;"Force Bliss";"2017-04-24 22:27:55";8
10488;"Fort Bliss";"2017-04-24 22:27:56";13
10489;"the Boeing";"2017-04-24 22:27:56";1
10490;"personal unsecured server";"2017-04-24 22:27:56";4
10491;"101st Airborne Division";"2017-04-24 22:27:56";8
10492;"public affairs sergeant";"2017-04-24 22:27:56";3
10493;"Yongsan Garrison";"2017-04-24 22:27:57";7
10494;"Criminal Investigation Command";"2017-04-24 22:27:57";8
10495;"Jeffery Addicott";"2017-04-24 22:27:57";2
10496;"Fort Bliss";"2017-04-24 22:27:58";7
10497;"defense contractor";"2017-04-24 22:27:58";4
10498;"St. Mary’s Law School in San Antonio";"2017-04-24 22:27:58";8
10499;"web address";"2017-04-24 22:27:58";4
10500;"Osamabin Laden";"2017-04-24 22:27:59";2
10501;"THE BOEING Co";"2017-04-24 22:27:59";1
10502;"Big Army";"2017-04-24 22:27:59";8
10503;"Fort CampbellSgt";"2017-04-24 22:27:59";13
10504;"Staff Sergeant";"2017-04-24 22:28:00";3
10505;"Fox TV station";"2017-04-24 22:28:01";13
10506;"public affairs commander";"2017-04-24 22:28:01";3
10507;"Army Board for Correction of Military Records";"2017-04-24 22:28:01";8
10508;"surgeries";"2017-04-24 22:28:01";37
10509;"commanding officer";"2017-04-24 22:28:02";3
10510;"non-commissioned officer";"2017-04-24 22:28:02";3
10511;"160th Special Operations Aviation Regiment";"2017-04-24 22:28:02";8
10512;"high blood pressure";"2017-04-24 22:28:02";30
10513;"Fort Campbell";"2017-04-24 22:28:03";2
10514;"Abbottabad";"2017-04-24 22:28:03";7
10515;"Center for Terrorism Law";"2017-04-24 22:28:03";8
10516;"Mesa";"2017-04-24 22:28:03";7
10517;"Army Board for Correction";"2017-04-24 22:28:03";8
10518;"Center for Terrorism Law at St. Mary’s Law School in San Antonio";"2017-04-24 22:28:03";8
10519;"judge advocate";"2017-04-24 22:28:04";3
10520;"Elsa";"2017-04-24 22:28:04";2
10521;"Robert P. White";"2017-04-24 22:28:04";2
10522;"JAG officer";"2017-04-24 22:28:05";3
10523;"terrorism law";"2017-04-24 22:28:05";4
10524;"Ricardo Branch";"2017-04-24 22:28:05";2
10525;"Judicial Watch";"2017-04-24 22:28:08";1
10526;"watchdog";"2017-04-24 22:28:08";4
10527;"Stephen Ansolabehere";"2017-04-24 22:28:09";2
10528;"science professor";"2017-04-24 22:28:09";3
10529;"nonprofit research";"2017-04-24 22:28:10";4
10530;"Frederick County";"2017-04-24 22:28:10";5
10531;"U.S. Census Bureau";"2017-04-24 22:28:10";8
10532;"president of the watchdog group";"2017-04-24 22:28:11";3
10533;"Jesse Richman";"2017-04-24 22:28:11";2
10534;"social-media-savvy propaganda";"2017-04-24 22:28:15";4
10535;"National Defense University";"2017-04-24 22:28:15";13
10536;"the Union";"2017-04-24 22:28:15";12
10537;"Middle East Media Research Institute";"2017-04-24 22:28:15";13
10538;"Bill Roggio";"2017-04-24 22:28:16";2
10539;"House Homeland Security subcommittee";"2017-04-24 22:28:16";8
10540;"J. Peter Pham";"2017-04-24 22:28:16";2
10541;"Masoom Stanikzai";"2017-04-24 22:28:17";2
10542;"Navy Capt. Jeff Davis";"2017-04-24 22:28:17";2
10543;"federal government in Somalia";"2017-04-24 22:28:17";8
10544;"flashy internet media";"2017-04-24 22:28:18";4
10545;"the Long War Journal";"2017-04-24 22:28:19";14
10546;"Porter";"2017-04-24 22:28:19";3
10547;"Thomas Joscelyn";"2017-04-24 22:28:19";2
10548;"Union of Sahel Jihadi Groups";"2017-04-24 22:28:19";8
10549;"dangerous terrorist networks";"2017-04-24 22:28:20";4
10550;"National Defense University";"2017-04-24 22:28:20";8
10551;"central Syria";"2017-04-24 22:28:21";28
10552;"Steve Stalinsky";"2017-04-24 22:28:21";2
10553;"Foundation for Defense of Democracies";"2017-04-24 22:28:21";8
10554;"Qaeda building";"2017-04-24 22:28:22";13
10555;"social network";"2017-04-24 22:28:22";4
10556;"Qaeda’s headquarters";"2017-04-24 22:28:22";13
10557;"Geoff Porter";"2017-04-24 22:28:22";2
10558;"terrorism consultant";"2017-04-24 22:28:23";3
10559;"Middle East Media Research Institute";"2017-04-24 22:28:23";8
10560;"dangerous player";"2017-04-24 22:28:26";3
10561;"Brandon Montour";"2017-04-24 22:28:26";2
10562;"Rasmus Ristolainen";"2017-04-24 22:28:26";2
10563;"San Jose";"2017-04-24 22:28:26";7
10564;"Edmonton";"2017-04-24 22:28:27";7
10565;"Buffalo Sabres";"2017-04-24 22:28:27";8
10566;"Jake McCabe";"2017-04-24 22:28:28";2
10567;"Ryan O'Reilly";"2017-04-24 22:28:28";2
10568;"Buffalo";"2017-04-24 22:28:28";7
10569;"Robin Lehner";"2017-04-24 22:28:29";2
10570;"Kyle Okposo";"2017-04-24 22:28:29";2
10571;"Jack Eichel";"2017-04-24 22:28:29";2
10572;"Dan Ashe";"2017-04-24 22:28:33";2
10573;"International Association";"2017-04-24 22:28:33";35
10574;"International Association of Chiefs of Police.1,800";"2017-04-24 22:28:33";8
10575;"The DOJ's National Institute of Justice";"2017-04-24 22:28:33";13
10576;"Mine Safety";"2017-04-24 22:28:34";13
10577;"National Fish and Wildlife Foundation";"2017-04-24 22:28:34";8
10578;"National Fish";"2017-04-24 22:28:34";1
10579;"Labor Department's Mine Safety and Health Administration";"2017-04-24 22:28:34";8
10580;"tackle public health challenges";"2017-04-24 22:28:35";3
10581;"National Fish and Wildlife Service";"2017-04-24 22:28:36";8
10582;"DOJ's National Institute of Justice";"2017-04-24 22:28:36";8
10583;"Syracuse University";"2017-04-24 22:28:36";8
10584;"National Wildlife Federation";"2017-04-24 22:28:36";8
10585;"ObamaCare anniversary";"2017-04-24 22:28:37";24
10586;"Senate Banking";"2017-04-24 22:28:37";1
10587;"computer software";"2017-04-24 22:28:37";4
10588;"Syracuse University";"2017-04-24 22:28:37";13
10589;"Ron KindRon";"2017-04-24 22:28:38";2
10590;"TUESDAYThe Senate Finance Committee";"2017-04-24 22:28:38";8
10591;"national conference of state legislatures";"2017-04-24 22:28:43";1
10592;"Mike Maharrey";"2017-04-24 22:28:43";2
10593;"paralysis";"2017-04-24 22:28:44";30
10594;"federal law trumps state law";"2017-04-24 22:28:44";4
10595;"said center spokesman";"2017-04-24 22:28:44";3
10596;"NCSL advocate";"2017-04-24 22:28:46";3
10597;"Mick Bullock";"2017-04-24 22:28:47";2
10598;"sunshine state";"2017-04-24 22:28:47";1
10599;"Michelle Rehwinkel Vasilinda";"2017-04-24 22:28:47";2
10600;"French mission";"2017-04-24 22:28:53";8
10601;"adviser , and Ambassador";"2017-04-24 22:28:53";3
10602;"electronic communications";"2017-04-24 22:28:54";4
10603;"foreign operative";"2017-04-24 22:28:54";3
10604;"respiratory diseases";"2017-04-24 22:29:03";30
10605;"asthma";"2017-04-24 22:29:04";30
10606;"chemical weapons stockpile";"2017-04-24 22:29:09";4
10607;"Trump Sebastian Gorka";"2017-04-24 22:29:09";2
10608;"chemical weapons stockpiles";"2017-04-24 22:29:09";4
10609;"Deputy Assistant to President Trump Sebastian Gorka";"2017-04-24 22:29:10";3
10610;"matters citing transportation infrastruction";"2017-04-24 22:29:16";4
10611;"Republicans";"2017-04-24 22:29:16";7
10612;"Consumer Products Safety Commission";"2017-04-24 22:29:17";8
10613;"energy use";"2017-04-24 22:29:17";4
10614;"oil pollution regulations";"2017-04-24 22:29:18";4
10615;"senior advisors";"2017-04-24 22:29:18";3
10616;"William Lacy Clay Jr.";"2017-04-24 22:29:18";2
10617;"Paul Babeu";"2017-04-24 22:29:19";2
10618;"Corinthian College";"2017-04-24 22:29:19";13
10619;"Arizona sheriff";"2017-04-24 22:29:20";3
10620;"Corinthian College";"2017-04-24 22:29:20";8
10621;"food workers";"2017-04-24 22:29:20";4
10622;"applicable energy conservation";"2017-04-24 22:29:20";4
10623;"BIG STORYThe House Rules Committee";"2017-04-24 22:29:21";8
10624;"consumer products";"2017-04-24 22:29:28";4
10625;"RobertsIRS chief";"2017-04-24 22:29:29";3
10626;"Advisory Board";"2017-04-24 22:29:30";8
10627;"Charles Rangel";"2017-04-24 22:29:30";2
10628;"Pat RobertsPat";"2017-04-24 22:29:31";2
10629;"Margaret Hamburg";"2017-04-24 22:29:31";2
10630;"Roy BluntRoy";"2017-04-24 22:29:31";2
10631;"water-heating equipment";"2017-04-24 22:29:32";4
10632;"Bryan McGannon";"2017-04-24 22:29:32";2
10633;"Food Safety";"2017-04-24 22:29:32";8
10634;"Washington Press Club Foundation";"2017-04-24 22:29:33";8
10635;"proposed amended energy conservation standards";"2017-04-24 22:29:33";4
10636;"industrial equipment";"2017-04-24 22:29:34";4
10637;"agricultural products";"2017-04-24 22:29:39";4
10638;"Treasury's office of Foreign Assets Control";"2017-04-24 22:29:40";8
10639;"Glenn Thompson";"2017-04-24 22:29:41";2
10640;"Guantanamo Detention Facility";"2017-04-24 22:29:42";13
10641;"Interior Department's office of Surface Mining Reclamation and Enforcement";"2017-04-24 22:29:43";8
10642;"Education Department's office of Special Education and Rehabilitative Services";"2017-04-24 22:29:43";8
10643;"energy regulators";"2017-04-24 22:29:44";4
10644;"tdevaney@thehill.c";"2017-04-24 22:29:44";6
10645;"gas and oil reserves";"2017-04-24 22:29:51";4
10646;"Norway";"2017-04-24 22:29:51";11
10647;"pro-Coast Guard";"2017-04-24 22:29:51";3
10648;"East Europe";"2017-04-24 22:29:52";28
10649;"naval analyst";"2017-04-24 22:29:52";3
10650;"Arctic Ocean";"2017-04-24 22:29:52";15
10651;"U.S. Northern Command";"2017-04-24 22:29:52";8
10652;"Charles W. Ray";"2017-04-24 22:29:53";2
10653;"John F. Kelly";"2017-04-24 22:29:53";2
10654;"House subcommittee";"2017-04-24 22:29:53";8
10655;"seizure";"2017-04-24 22:29:54";30
10656;"House Transportation and Infrastructure subcommittee";"2017-04-24 22:29:54";8
10657;"maritime transportation";"2017-04-24 22:29:54";4
10658;"Paul F. Zukunft";"2017-04-24 22:29:55";2
10659;"energy sources";"2017-04-24 22:29:55";4
10660;"views gas";"2017-04-24 22:29:55";4
10661;"bill author";"2017-04-24 22:29:58";3
10662;"bankruptcy law";"2017-04-24 22:29:58";4
10663;"bank bankruptcy";"2017-04-24 22:29:59";4
10664;"Bob Goodlatte";"2017-04-24 22:29:59";2
10665;"chaotic bank failures";"2017-04-24 22:30:00";4
10666;"Lehman Bros.";"2017-04-24 22:30:02";1
10667;"bank bankruptcy legislation";"2017-04-24 22:30:02";4
10668;"neutral arbiter";"2017-04-24 22:30:08";3
10669;"HELP Chairman";"2017-04-24 22:30:09";3
10670;"federal labor law";"2017-04-24 22:30:10";4
10671;"NEWS RIGHT NOWDrones";"2017-04-24 22:30:11";1
10672;"Congressional Review";"2017-04-24 22:30:12";1
10673;"energy savings";"2017-04-24 22:30:12";4
10674;"online poll";"2017-04-24 22:30:13";4
10675;"Protection Bureau";"2017-04-24 22:30:13";8
10676;"Department of Homeland Security, Customs and Border Protection";"2017-04-24 22:30:13";8
10677;"Women association";"2017-04-24 22:30:14";8
10678;"HELP Committee";"2017-04-24 22:30:14";8
10679;"beryllium disease";"2017-04-24 22:30:18";30
10680;"USW";"2017-04-24 22:30:18";1
10681;"assistant secretary";"2017-04-24 22:30:18";3
10682;"beryllium-related diseases";"2017-04-24 22:30:19";30
10683;"store equipment";"2017-04-24 22:30:19";4
10684;"beryllium-related disease";"2017-04-24 22:30:20";30
10685;"director of Health";"2017-04-24 22:30:20";3
10686;"Mike Wright";"2017-04-24 22:30:20";2
10687;"beryllium metal producers";"2017-04-24 22:30:20";4
10688;"David Michaels";"2017-04-24 22:30:22";2
10689;"secretary of Transportation and retired Gen.";"2017-04-24 22:30:32";3
10690;"House Judiciary";"2017-04-24 22:30:35";1
10691;"Elaine Choa";"2017-04-24 22:30:35";2
10692;"securities law";"2017-04-24 22:30:42";4
10693;"Second Circuit Court of Appeals";"2017-04-24 22:30:42";8
10694;"Citigroup";"2017-04-24 22:30:43";1
10695;"left-wing media";"2017-04-24 22:30:53";4
10696;"chairman of the board";"2017-04-24 22:30:53";3
10697;"Jim Piereson";"2017-04-24 22:30:53";2
10698;"Howard Husock";"2017-04-24 22:30:53";2
10699;"the City Journal";"2017-04-24 22:30:54";14
10700;"American Spectator";"2017-04-24 22:30:54";1
10701;"R. Emmett Tyrrell Jr.";"2017-04-24 22:30:54";2
10702;"chairman emeritus";"2017-04-24 22:30:55";3
10703;"Seth Lipsky";"2017-04-24 22:30:55";2
10704;"Chuck Built";"2017-04-24 22:30:56";2
10705;"Chuck Brunie";"2017-04-24 22:30:56";2
10706;"great economist";"2017-04-24 22:30:56";3
10707;"Myron Magnet";"2017-04-24 22:30:56";2
10708;"Oppenheimer Capital";"2017-04-24 22:30:56";1
10709;"Manhattan Institute";"2017-04-24 22:30:56";8
10710;"Manhattan Institute";"2017-04-24 22:30:57";13
10711;"energy-efficiency rules";"2017-04-24 22:31:03";4
10712;"Sonoma County";"2017-04-24 22:31:03";5
10713;"Fiji";"2017-04-24 22:31:04";11
10714;"Alan Thicke";"2017-04-24 22:31:04";2
10715;"airline pilots";"2017-04-24 22:31:04";4
10716;"harvest festival";"2017-04-24 22:31:04";19
10717;"law enforcement scandals";"2017-04-24 22:31:05";4
10718;"president-elect bashed Vanity Fair editor";"2017-04-24 22:31:05";3
10719;"Egypt's government";"2017-04-24 22:31:05";8
10720;"Mediterranean Sea";"2017-04-24 22:31:06";15
10721;"EgyptAir";"2017-04-24 22:31:06";1
10722;"Poet";"2017-04-24 22:31:06";3
10723;"Orange County Fire Authority";"2017-04-24 22:31:07";8
10724;"D-League";"2017-04-24 22:31:07";35
10725;"Robin Abcarian";"2017-04-24 22:31:07";2
10726;"Susan Sarandon";"2017-04-24 22:31:08";2
10727;"Josh Earnest";"2017-04-24 22:31:08";2
10728;"Thelma & Louise";"2017-04-24 22:31:08";10
10729;"U.S. Commission for the Preservation of America";"2017-04-24 22:31:08";8
10730;"Huntington Beach";"2017-04-24 22:31:09";15
10731;"Cathleen Decker";"2017-04-24 22:31:09";2
10732;"Graydon Carter";"2017-04-24 22:31:09";2
10733;"Carlos Varela";"2017-04-24 22:31:09";2
10734;"the NBA";"2017-04-24 22:31:09";18
10735;"Wayne Gretzky";"2017-04-24 22:31:10";2
10736;"Jared Goff";"2017-04-24 22:31:10";2
10737;"Colin Peterson";"2017-04-24 22:31:14";2
10738;"National Council of Chain Restaurants";"2017-04-24 22:31:15";8
10739;"big.”helene.elliott@latimes.co";"2017-04-24 22:31:19";6
10740;"Jari Kurri";"2017-04-24 22:31:20";2
10741;"Stanley Cups";"2017-04-24 22:31:21";2
10742;"Adam Housley";"2017-04-24 22:31:26";2
10743;"The Spectator";"2017-04-24 22:31:27";14
10744;"Malia Zimmerman";"2017-04-24 22:31:27";2
10745;"George Neumayr";"2017-04-24 22:31:27";2
10746;"real estate developer";"2017-04-24 22:31:28";4
10747;"Sherwood Country Club";"2017-04-24 22:31:32";8
10748;"NHL leader";"2017-04-24 22:31:32";3
10749;"Mo Ostin";"2017-04-24 22:31:33";2
10750;"Ian Thorpe";"2017-04-24 22:31:33";2
10751;"player and coach";"2017-04-24 22:31:33";3
10752;"894.neal.leitereg@latimes.comTwitter";"2017-04-24 22:31:34";6
